chr1	17796935	17796972	chr1	17796967	17797013	Simple_repeat	19.4	5
chr1	17814369	17814431	chr1	17814391	17814432	Simple_repeat	15.3	40
chr1	17921268	17921305	chr1	17921202	17921307	LINE/CR1	30.4	37
chr1	17967897	17967925	chr1	17967809	17968057	LINE/L1	31.1	28
chr1	17982512	17982531	chr1	17982401	17982678	LINE/Penelope	36.7	19
chr1	17991493	17991523	chr1	17991441	17991662	LINE/CR1	38.5	30
chr1	18091943	18091972	chr1	18091965	18092351	LINE/L2	37.8	7
chr1	18092132	18092161	chr1	18091965	18092351	LINE/L2	37.8	29
chr1	18164714	18164742	chr1	18164728	18164798	SINE/tRNA-RTE	31	14
chr1	18164964	18164992	chr1	18164978	18165050	SINE/tRNA-RTE	28.8	14
chr1	18165717	18165746	chr1	18165727	18165796	SINE/tRNA-RTE	25	19
chr1	18170558	18170586	chr1	18170572	18170642	SINE/tRNA-RTE	29.6	14
chr1	18170811	18170841	chr1	18170823	18170899	SINE/tRNA-RTE	31.2	18
chr1	18318866	18318891	chr1	18318834	18318915	SINE/tRNA-RTE	28.4	25
chr1	18398764	18398793	chr1	18398789	18398810	Simple_repeat	9.7	4
chr1	18407278	18407306	chr1	18407292	18407362	SINE/tRNA-RTE	28.2	14
chr1	18425386	18425414	chr1	18425394	18425643	LINE/L2	37.3	20
chr1	18488182	18488211	chr1	18488094	18488256	Satellite	23.6	29
chr1	18488225	18488253	chr1	18488094	18488256	Satellite	23.6	28
chr1	18498222	18498291	chr1	18498288	18498339	Simple_repeat	27.2	3
chr1	18498306	18498326	chr1	18498288	18498339	Simple_repeat	27.2	20
chr1	18511818	18511848	chr1	18511846	18511927	SINE/MIR	31.7	2
chr1	18521684	18521712	chr1	18521645	18521747	DNA/TcMar-Tigger	23.7	28
chr1	18530927	18530957	chr1	18530937	18531238	LINE/L2	32.8	20
chr1	18531141	18531171	chr1	18530937	18531238	LINE/L2	32.8	30
chr1	18531207	18531235	chr1	18530937	18531238	LINE/L2	32.8	28
chr1	18531735	18531762	chr1	18531658	18531772	LINE/L2	30.4	27
chr1	18626375	18626422	chr1	18626320	18626390	SINE/tRNA-RTE	25.4	15
chr1	18858678	18858706	chr1	18858667	18858889	LINE/L2	36.6	28
chr1	19006358	19006386	chr1	19006361	19006413	DNA/TcMar-Tigger	17.7	25
chr1	19006397	19006443	chr1	19006361	19006413	DNA/TcMar-Tigger	17.7	16
chr1	19220296	19220401	chr1	19220388	19220425	Simple_repeat	15.7	13
chr1	19220415	19220447	chr1	19220388	19220425	Simple_repeat	15.7	10
chr1	19231865	19231899	chr1	19231892	19231962	SINE/5S-Deu-L2	27.1	7
chr1	19263930	19263977	chr1	19263946	19264091	LINE/CR1	24.9	31
chr1	19400893	19400976	chr1	19400963	19401006	Low_complexity	27.2	13
chr1	19520644	19520674	chr1	19520625	19520686	LINE/L2	32.3	30
chr1	19544451	19544481	chr1	19544458	19544511	Simple_repeat	5.8	23
chr1	19561995	19562045	chr1	19562036	19562063	Simple_repeat	0	9
chr1	19612443	19612472	chr1	19612444	19612473	Simple_repeat	0	28
chr1	19693092	19693121	chr1	19692933	19693171	LINE/L2	39.8	29
chr1	19694144	19694244	chr1	19694229	19694301	DNA/TcMar-Tigger	14.5	15
chr1	19694246	19694304	chr1	19694229	19694301	DNA/TcMar-Tigger	14.5	55
chr1	19864406	19864464	chr1	19864379	19864436	DNA/TcMar-Tigger	12.3	30
chr1	19875794	19875824	chr1	19875639	19876038	LINE/L2	34.3	30
chr1	19905000	19905045	chr1	19904943	19905016	Simple_repeat	16.6	16
chr1	20008034	20008084	chr1	20008010	20008376	LINE/RTE-BovB	36	50
chr1	20008316	20008344	chr1	20008010	20008376	LINE/RTE-BovB	36	28
chr1	20042741	20042775	chr1	20042759	20042959	DNA/TcMar-Tc2	32.7	16
chr1	20042840	20042922	chr1	20042759	20042959	DNA/TcMar-Tc2	32.7	82
chr1	20042949	20042979	chr1	20042759	20042959	DNA/TcMar-Tc2	32.7	10
chr1	20100181	20100201	chr1	20099926	20100394	LINE/L2	36	20
chr1	20100316	20100334	chr1	20099926	20100394	LINE/L2	36	18
chr1	20107889	20107907	chr1	20107864	20107967	LINE/CR1	29	18
chr1	20295702	20295732	chr1	20295729	20295763	Low_complexity	9.7	3
chr1	20325530	20325562	chr1	20325558	20325590	Simple_repeat	9.7	4
chr1	20325589	20325616	chr1	20325558	20325590	Simple_repeat	9.7	1
chr1	20333205	20333374	chr1	20333216	20333282	SINE/5S-Deu-L2	19.1	66
chr1	20339052	20339134	chr1	20339125	20339154	Simple_repeat	3.5	9
chr1	20342967	20343013	chr1	20343010	20343040	Simple_repeat	6.8	3
chr1	20383305	20383341	chr1	20383312	20383734	Simple_repeat	9.8	29
chr1	20383381	20383413	chr1	20383312	20383734	Simple_repeat	9.8	32
chr1	20383484	20383646	chr1	20383312	20383734	Simple_repeat	9.8	162
chr1	20383651	20383678	chr1	20383312	20383734	Simple_repeat	9.8	27
chr1	20408734	20408762	chr1	20408735	20408771	Simple_repeat	25.7	27
chr1	20426746	20426775	chr1	20426691	20426756	SINE/MIR	26.2	10
chr1	20469778	20469807	chr1	20469502	20469933	LINE/L2	40.2	29
chr1	20485626	20485656	chr1	20485644	20485671	Simple_repeat	7.7	12
chr1	20662004	20662032	chr1	20661977	20662023	Simple_repeat	25.2	19
chr1	20706811	20706841	chr1	20706781	20706812	Simple_repeat	22.1	1
chr1	20790464	20790494	chr1	20790427	20790490	Low_complexity	11.1	26
chr1	20792247	20792295	chr1	20792274	20792379	LINE/L1	25.9	21
chr1	20792296	20792333	chr1	20792274	20792379	LINE/L1	25.9	37
chr1	20792355	20792386	chr1	20792274	20792379	LINE/L1	25.9	24
chr1	20829585	20829615	chr1	20829571	20829632	LINE/Penelope	34.4	30
chr1	20864610	20864640	chr1	20864565	20864623	Simple_repeat	33.1	13
chr1	20875692	20875736	chr1	20875729	20875799	SINE/5S-Deu-L2	31.4	7
chr1	20875763	20875791	chr1	20875729	20875799	SINE/5S-Deu-L2	31.4	28
chr1	20890864	20890893	chr1	20890879	20890904	Simple_repeat	4	14
chr1	20971188	20971239	chr1	20971192	20971257	Simple_repeat	19.4	47
chr1	20992095	20992125	chr1	20992124	20992172	LINE/CR1	18.4	1
chr1	20992166	20992196	chr1	20992124	20992172	LINE/CR1	18.4	6
chr1	21027391	21027451	chr1	21027393	21027484	LTR/Gypsy	26.1	58
chr1	21027460	21027490	chr1	21027393	21027484	LTR/Gypsy	26.1	24
chr1	21027825	21027856	chr1	21027789	21027915	LTR/Gypsy	31.8	31
chr1	21027857	21027892	chr1	21027789	21027915	LTR/Gypsy	31.8	35
chr1	21027903	21027937	chr1	21027789	21027915	LTR/Gypsy	31.8	12
chr1	21052658	21052719	chr1	21052677	21052706	Simple_repeat	0	29
chr1	21073269	21073298	chr1	21073238	21073281	LINE/L2	25	12
chr1	21090335	21090362	chr1	21090326	21090382	Simple_repeat	30.7	27
chr1	21090377	21090441	chr1	21090326	21090382	Simple_repeat	30.7	5
chr1	21118464	21118494	chr1	21118489	21118719	LINE/CR1	34	5
chr1	21126982	21127021	chr1	21126979	21127014	LINE/RTE-BovB	14.3	32
chr1	21130928	21131067	chr1	21130931	21130983	DNA/TcMar-Tigger	17.7	52
chr1	21179960	21179988	chr1	21179973	21180003	Simple_repeat	3.5	15
chr1	21199558	21199615	chr1	21199566	21199599	Simple_repeat	6.3	33
chr1	21216138	21216172	chr1	21216088	21216157	SINE/tRNA-RTE	17.9	19
chr1	21224343	21224397	chr1	21224330	21224437	DNA/TcMar-Tc2	29.2	54
chr1	21224431	21224460	chr1	21224330	21224437	DNA/TcMar-Tc2	29.2	6
chr1	21305308	21305344	chr1	21305274	21305314	Simple_repeat	10.6	6
chr1	21342299	21342327	chr1	21342274	21342365	LTR/Gypsy	26.1	28
chr1	21342341	21342371	chr1	21342274	21342365	LTR/Gypsy	26.1	24
chr1	21342738	21342773	chr1	21342670	21342796	LTR/Gypsy	32.5	35
chr1	21342784	21342818	chr1	21342670	21342796	LTR/Gypsy	32.5	12
chr1	21352819	21352867	chr1	21352797	21352937	LINE/L2	40.4	48
chr1	21364007	21364106	chr1	21364022	21364093	SINE/tRNA-Deu	23.9	71
chr1	21420106	21420161	chr1	21420123	21420163	Low_complexity	18.2	38
chr1	21443366	21443395	chr1	21443327	21443368	Simple_repeat	19	2
chr1	21469938	21469987	chr1	21469875	21470134	LINE/L2	35.9	49
chr1	21470187	21470215	chr1	21470203	21470275	LINE/L2	25.7	12
chr1	21476487	21476549	chr1	21476535	21476604	SINE/tRNA-RTE	30	14
chr1	21496874	21496974	chr1	21496891	21496945	Simple_repeat	29.6	54
chr1	21507299	21507330	chr1	21507317	21507410	LINE/L1	28.8	13
chr1	21507349	21507376	chr1	21507317	21507410	LINE/L1	28.8	27
chr1	21544022	21544196	chr1	21544059	21544103	SINE/tRNA-Deu	18.2	44
chr1	21725039	21725101	chr1	21725019	21725057	Simple_repeat	20.5	18
chr1	22031525	22031547	chr1	22031540	22031586	Simple_repeat	12	7
chr1	22287907	22287971	chr1	22287969	22288028	SINE/MIR	31.7	2
chr1	22743707	22743734	chr1	22743459	22744090	LINE/L2	37	27
chr1	22743745	22743772	chr1	22743459	22744090	LINE/L2	37	27
chr1	22743925	22743950	chr1	22743459	22744090	LINE/L2	37	25
chr1	22744370	22744428	chr1	22744298	22744895	LINE/L2	37.8	58
chr1	22744514	22744571	chr1	22744298	22744895	LINE/L2	37.8	57
chr1	22744583	22744612	chr1	22744298	22744895	LINE/L2	37.8	29
chr1	22773968	22774022	chr1	22773866	22774613	LINE/RTE-BovB	39.9	54
chr1	22774142	22774172	chr1	22773866	22774613	LINE/RTE-BovB	39.9	30
chr1	22774520	22774549	chr1	22773866	22774613	LINE/RTE-BovB	39.9	29
chr1	22794248	22794279	chr1	22794249	22794308	SINE/5S-Deu-L2	21.1	30
chr1	22881015	22881053	chr1	22881038	22881150	LINE/CR1	29	15
chr1	22881086	22881126	chr1	22881038	22881150	LINE/CR1	29	40
