Ap13	24819407	24819425	Ap13	24819296	24819441	SINE/MIR	28.7	146	18
Ap13	32988276	32988306	Ap13	32988221	32988404	LTR/Gypsy	30.8	184	30
Ap14	709049	709081	Ap14	709056	709113	SINE/MIR	20.7	58	25
Ap14	2699940	2699966	Ap14	2699855	2699999	SINE/MIR	27.3	145	26
Ap14	6139564	6139595	Ap14	6139521	6139614	SINE/tRNA-RTE	26.1	94	31
Ap14	11778604	11778630	Ap14	11778593	11778623	Simple_repeat	12.1	31	19
Ap14	16685865	16685892	Ap14	16685836	16685898	SINE/tRNA-RTE	11.8	63	27
Ap14	16772652	16772682	Ap14	16772610	16772654	Low_complexity	14.9	45	2
Ap14	20270463	20270489	Ap14	20270372	20270523	SINE/MIR	25.8	152	26
Ap2	3465656	3465682	Ap2	3465570	3465715	SINE/MIR	26.4	146	26
Ap2	7419385	7419406	Ap2	7419222	7419486	LINE/L2	35.6	265	21
Ap2	16035965	16035992	Ap2	16035956	16036041	Simple_repeat	35.5	86	27
Ap2	16036017	16036048	Ap2	16035956	16036041	Simple_repeat	35.5	86	24
Ap2	26860732	26860788	Ap2	26860764	26860818	Simple_repeat	9.9	55	24
Ap2	29221197	29221224	Ap2	29221202	29221265	SINE/tRNA-RTE	28.1	64	22
Ap2	30006694	30006715	Ap2	30006660	30006741	SINE/MIR	30	82	21
Ap2	30584863	30584889	Ap2	30584818	30584902	SINE/MIR	26.7	85	26
Ap2	30677704	30677730	Ap2	30677681	30677736	Simple_repeat	26.3	56	26
Ap2	30743865	30743890	Ap2	30743869	30743936	Simple_repeat	29.2	68	21
Ap2	31425152	31425187	Ap2	31425164	31425220	SINE/MIR	28.1	57	23
Ap2	31428044	31428078	Ap2	31428055	31428120	SINE/MIR	30.3	66	23
Ap2	32695107	32695125	Ap2	32695092	32695238	SINE/MIR	29.2	147	18
Ap2	35001757	35001783	Ap2	35001711	35001796	SINE/MIR	24.2	86	26
Ap2	37246075	37246102	Ap2	37245880	37246864	LINE/RTE-BovB	32.8	985	27
Ap3	1311005	1311038	Ap3	1310966	1311035	SINE/tRNA-RTE	27.5	70	30
Ap3	1312783	1312815	Ap3	1312740	1312818	SINE/tRNA-RTE	26	79	32
Ap3	1365169	1365202	Ap3	1365123	1365198	SINE/tRNA-RTE	28	76	29
Ap3	1617379	1617412	Ap3	1617384	1617456	SINE/tRNA-RTE	27.8	73	28
Ap3	1936590	1936625	Ap3	1936552	1936621	SINE/tRNA-RTE	27.5	70	31
Ap3	1938013	1938048	Ap3	1937966	1938062	SINE/tRNA-RTE	25.5	97	35
Ap3	2345221	2345247	Ap3	2345188	2345248	SINE/MIR	25.4	61	26
Ap3	3769689	3769715	Ap3	3769657	3769793	SINE/MIR	30.6	137	26
Ap3	3885100	3885134	Ap3	3885076	3885220	SINE/MIR	27.3	145	34
Ap3	6291691	6291709	Ap3	6291662	6291731	SINE/MIR	17.6	70	18
Ap3	7779636	7779675	Ap3	7779579	7779638	Low_complexity	37.6	60	2
Ap3	9137485	9137503	Ap3	9137374	9137519	SINE/MIR	31.9	146	18
Ap3	15101797	15101827	Ap3	15101517	15101884	LTR/Gypsy	33.6	368	30
Ap3	15547755	15547773	Ap3	15547644	15547789	SINE/MIR	26.5	146	18
Ap3	16118192	16118210	Ap3	16118090	16118226	SINE/MIR	27.6	137	18
Ap3	17906434	17906460	Ap3	17906241	17906610	LINE/RTE-BovB	34	370	26
Ap3	19927965	19927991	Ap3	19927931	19928027	SINE/MIR	27.1	97	26
Ap3	20673288	20673306	Ap3	20673175	20673322	SINE/MIR	26.2	148	18
Ap3	20674012	20674030	Ap3	20673900	20674046	SINE/MIR	27.1	147	18
Ap3	22408832	22408858	Ap3	22408789	22408843	Simple_repeat	9.8	55	11
Ap3	22419027	22419053	Ap3	22418984	22419038	Simple_repeat	9.8	55	11
Ap3	23253712	23253749	Ap3	23253733	23253799	SINE/tRNA-RTE	24.2	67	16
Ap3	26256005	26256023	Ap3	26255990	26256136	SINE/MIR	27.8	147	18
Ap3	26557542	26557568	Ap3	26557510	26557654	SINE/MIR	26.6	145	26
Ap4	232436	232460	Ap4	232392	232481	SINE/MIR	19.3	90	24
Ap4	1061403	1061421	Ap4	1061380	1061522	SINE/MIR	29.1	143	18
Ap4	11357032	11357058	Ap4	11356995	11357034	Simple_repeat	26.8	40	2
Ap4	14625957	14625980	Ap4	14625791	14626014	LTR/Gypsy	29.7	224	23
Ap4	19438743	19438769	Ap4	19438661	19438782	LINE/L2	33.1	122	26
Ap4	19504684	19504710	Ap4	19504602	19504723	LINE/L2	33.1	122	26
Ap4	19537818	19537852	Ap4	19537730	19537877	SINE/MIR	28.5	148	34
Ap4	20647403	20647431	Ap4	20647338	20647432	Simple_repeat	33.9	95	28
Ap4	22067330	22067364	Ap4	22067339	22067608	LINE/L2	33.8	270	25
Ap4	23486052	23486078	Ap4	23485979	23486091	LINE/L2	32.1	113	26
Ap4	23698529	23698554	Ap4	23698548	23698637	LINE/L2	26.1	90	6
Ap4	24554948	24554985	Ap4	24554899	24554965	SINE/tRNA-RTE	24.2	67	17
Ap4	24555185	24555222	Ap4	24555136	24555202	SINE/tRNA-RTE	24.2	67	17
Ap4	24555421	24555458	Ap4	24555372	24555438	SINE/tRNA-RTE	24.2	67	17
Ap4	25370665	25370699	Ap4	25370641	25370785	SINE/MIR	29.4	145	34
Ap4	25797653	25797690	Ap4	25797604	25797670	SINE/tRNA-RTE	22.7	67	17
Ap4	25797889	25797926	Ap4	25797843	25797906	SINE/tRNA-RTE	22.2	64	17
Ap4	25798128	25798165	Ap4	25798079	25798145	SINE/tRNA-RTE	24.2	67	17
Ap4	25798368	25798405	Ap4	25798319	25798385	SINE/tRNA-RTE	24.2	67	17
Ap4	25798515	25798530	Ap4	25798524	25798629	SINE/tRNA-RTE	31.7	106	6
Ap4	25798612	25798649	Ap4	25798524	25798629	SINE/tRNA-RTE	31.7	106	17
Ap4	25801197	25801234	Ap4	25801218	25801284	SINE/tRNA-RTE	24.2	67	16
Ap4	25801437	25801474	Ap4	25801458	25801524	SINE/tRNA-RTE	24.2	67	16
Ap4	27621923	27621948	Ap4	27621841	27621964	LINE/CR1	34.2	124	25
Ap4	28241905	28241939	Ap4	28241881	28242025	SINE/MIR	28	145	34
Ap4	28477850	28477876	Ap4	28477839	28477869	Simple_repeat	12.1	31	19
Ap4	28701742	28701768	Ap4	28701716	28701758	Simple_repeat	27.9	43	16
Ap4	28940639	28940671	Ap4	28940656	28940687	Simple_repeat	21.7	32	15
Ap4	29386940	29386974	Ap4	29386854	29386999	SINE/MIR	27.8	146	34
Ap4	29595543	29595569	Ap4	29595457	29595602	SINE/MIR	28.5	146	26
Ap4	29694832	29694858	Ap4	29694818	29694854	Simple_repeat	8.6	37	22
Ap4	30605244	30605270	Ap4	30605052	30605420	LINE/RTE-BovB	32.6	369	26
Ap4	30663436	30663457	Ap4	30663357	30663621	LINE/L2	36	265	21
Ap4	32426745	32426776	Ap4	32426760	32426826	SINE/tRNA-RTE	24.2	67	16
Ap4	34647709	34647734	Ap4	34647707	34647801	SINE/tRNA-RTE	28.2	95	25
Ap4	39307212	39307239	Ap4	39307170	39307255	SINE/MIR	27.2	86	27
Ap4	43301808	43301842	Ap4	43301794	43301882	SINE/tRNA-RTE	33	89	34
Ap4	48230917	48230954	Ap4	48230868	48230934	SINE/tRNA-RTE	25.8	67	17
Ap4	48231092	48231129	Ap4	48231113	48231179	SINE/tRNA-RTE	24.2	67	16
Ap4	48231329	48231366	Ap4	48231350	48231416	SINE/tRNA-RTE	24.2	67	16
Ap4	48472660	48472690	Ap4	48472619	48472688	SINE/tRNA-RTE	30.4	70	28
Ap4	51519930	51519963	Ap4	51519895	51519965	LTR/ERV1	16.9	71	33
Ap4	52321140	52321166	Ap4	52321056	52321199	SINE/MIR	26	144	26
Ap4	54285430	54285448	Ap4	54285320	54285464	SINE/MIR	24.8	145	18
Ap4	55264091	55264120	Ap4	55264047	55264130	LTR/ERV1	19.5	84	29
Ap4	58004466	58004498	Ap4	58004461	58004530	SINE/MIR	21.7	70	32
Ap5	1730346	1730371	Ap5	1730349	1730408	SINE/MIR	30.5	60	22
Ap5	1730346	1730371	Ap5	1730351	1730417	SINE/tRNA-RTE	21.5	67	20
Ap5	3083626	3083813	Ap5	3083620	3083922	srpRNA	24.7	303	187
Ap5	3083820	3083918	Ap5	3083620	3083922	srpRNA	24.7	303	98
Ap5	6434778	6434803	Ap5	6434696	6434819	LINE/CR1	34.2	124	25
Ap5	7616714	7617016	Ap5	7616723	7617012	srpRNA	25.3	290	289
Ap5	12847325	12847353	Ap5	12847351	12847444	Simple_repeat	22.2	94	2
Ap5	13788866	13788892	Ap5	13788834	13788978	SINE/MIR	28	145	26
Ap5	18689850	18689876	Ap5	18689836	18689917	SINE/MIR	33.3	82	26
Ap5	18689880	18689914	Ap5	18689836	18689917	SINE/MIR	33.3	82	34
Ap5	18691319	18691345	Ap5	18691303	18691373	SINE/MIR	30	71	26
Ap5	20217219	20217237	Ap5	20217195	20217339	SINE/MIR	26.6	145	18
Ap5	29315449	29315475	Ap5	29315417	29315485	SINE/MIR	22.4	69	26
Ap6	438012	438041	Ap6	438014	438079	SINE/tRNA-RTE	23.1	66	27
Ap6	1347673	1347699	Ap6	1347588	1347734	SINE/MIR	25.2	147	26
Ap6	2057812	2057836	Ap6	2057763	2057826	Simple_repeat	28.1	64	14
Ap6	2060569	2060616	Ap6	2060560	2060588	Simple_repeat	4.1	29	19
Ap6	2060569	2060616	Ap6	2060589	2060608	Simple_repeat	22.1	20	19
Ap6	2061950	2061997	Ap6	2061957	2062007	Simple_repeat	31.2	51	40
Ap6	5868339	5868365	Ap6	5868307	5868451	SINE/MIR	27.3	145	26
Ap6	8643496	8643514	Ap6	8643481	8643625	SINE/MIR	28	145	18
Ap6	10554457	10554593	Ap6	10554534	10554619	Simple_repeat	28.3	86	59
Ap6	10554594	10554617	Ap6	10554534	10554619	Simple_repeat	28.3	86	23
Ap6	11214639	11214664	Ap6	11214606	11214697	SINE/tRNA-RTE	29.6	92	25
Ap6	13242847	13242872	Ap6	13242825	13242912	SINE/tRNA-Deu	34.1	88	25
Ap6	19754350	19754368	Ap6	19754240	19754384	SINE/MIR	27.3	145	18
Ap6	32248900	32248926	Ap6	32248894	32249026	SINE/tRNA-RTE	32.8	133	26
Ap6	33384098	33384124	Ap6	33384023	33384157	SINE/MIR	27.8	135	26
Ap6	33554839	33554865	Ap6	33554807	33554942	SINE/MIR	26.9	136	26
Ap7	6331992	6332018	Ap7	6331942	6332003	Simple_repeat	10.5	62	11
Ap7	6334756	6334774	Ap7	6334644	6334790	SINE/MIR	27.1	147	18
Ap7	16096563	16096596	Ap7	16096595	16096639	Simple_repeat	12.3	45	1
Ap7	16259969	16259997	Ap7	16259944	16259983	Low_complexity	18.8	40	14
Ap7	17429635	17429665	Ap7	17429645	17429701	SINE/MIR	28.1	57	20
Ap7	23572211	23572237	Ap7	23572179	23572311	SINE/MIR	27.5	133	26
Ap7	26330185	26330215	Ap7	26330130	26330313	LTR/Gypsy	30.8	184	30
Ap7	28964242	28964274	Ap7	28964211	28964276	SINE/MIR	21.5	66	32
Ap7	28965494	28965526	Ap7	28965463	28965520	SINE/MIR	20.7	58	26
Ap7	28966406	28966438	Ap7	28966375	28966440	SINE/MIR	21.5	66	32
Ap7	28966965	28966997	Ap7	28966934	28966999	SINE/MIR	21.5	66	32
Ap7	28967837	28967869	Ap7	28967833	28967901	SINE/MIR	22.1	69	32
Ap7	28971379	28971411	Ap7	28971378	28971443	SINE/MIR	21.5	66	32
Ap7	28974112	28974144	Ap7	28974111	28974176	SINE/MIR	21.5	66	32
Ap7	30083884	30083902	Ap7	30083779	30083918	SINE/MIR	27.7	140	18
Ap7	30840405	30840437	Ap7	30840374	30840439	SINE/MIR	21.5	66	32
Ap7	30841014	30841046	Ap7	30841021	30841078	SINE/MIR	20.7	58	25
Ap7	31008129	31008154	Ap7	31008092	31008150	SINE/5S-Deu-L2	25.4	59	21
Ap8	2612115	2612141	Ap8	2612030	2612174	SINE/MIR	26.6	145	26
Ap8	5243270	5243296	Ap8	5243185	5243329	SINE/MIR	29.4	145	26
Ap8	13920665	13920695	Ap8	13920646	13920739	SINE/tRNA-RTE	27.8	94	30
Ap8	25353646	25353671	Ap8	25353650	25353727	SINE/5S-Deu-L2	33.3	78	21
Ap8	26323098	26323116	Ap8	26323083	26323226	SINE/MIR	26.2	144	18
Ap8	28707928	28707958	Ap8	28707911	28708006	SINE/tRNA-RTE	30.1	96	30
Ap9	1156800	1156836	Ap9	1156826	1156852	Simple_repeat	16.8	27	10
Ap9	1171806	1171831	Ap9	1171814	1171847	Simple_repeat	12.8	34	17
Ap9	1171972	1171997	Ap9	1171980	1172013	Simple_repeat	9.4	34	17
Ap9	16493991	16494016	Ap9	16493995	16494054	SINE/5S-Deu-L2	23.3	60	21
Ap9	28567645	28567671	Ap9	28567570	28567696	SINE/tRNA-RTE	31.2	127	26
Ap9	28738459	28738477	Ap9	28738436	28738560	SINE/MIR	26.8	125	18
Ap9	29431697	29431723	Ap9	29431649	29431714	SINE/MIR	29.2	66	17
Ap9	29442330	29442348	Ap9	29442227	29442373	SINE/MIR	26.9	147	18
